term_id	term_taxonomy_id	name	slug	description	parent	count
213	213	Memória Histórica	memoria-historica		0	0
57	57	Mendes Passarim	mendes-passarim		0	0
1021	1021	Mês da Língua	mes-da-lingua		0	0
2129	2129	Mesa Pola Normalización Línguística	mesa-pola-normalizacion-linguistica		0	1
1022	1022	mesa redonda	mesa-redonda		0	0
1419	1419	Método de Acordeão Diatónico	metodo-de-acordeao-diatonico		0	0
1348	1348	Meu Rio 2016	meu-rio-2016		0	0
1568	1568	México	mexico		0	0
2117	2117	Mia Couto	mia-couto		0	1
930	930	microfinanciamento	microfinanciamento		0	0
2068	2068	micromecenado	micromecenado		0	1
1179	1179	micromecenato	micromecenato		0	0
1477	1477	Miguel Alonso	miguel-alonso		0	0
1473	1473	Miguel Anxo Bastos Boubeta	miguel-anxo-bastos-boubeta		0	0
1305	1305	Miguel Auria	miguel-auria		0	0
1168	1168	Miguel López Calzada	miguel-lopez-calzada		0	0
159	159	Miguel Penas	miguel-penas		0	0
436	436	Miguel R. Penas	miguel-r-penas		0	0
242	242	Miguel Rodríguez	miguel-rodriguez		0	0
1368	1368	Miguel Torga	miguel-torga		0	0
903	903	Miguel Vento	miguel-vento		0	0
1565	1565	MIL	mil		0	0
878	878	Mincinho	mincinho		0	24
336	336	Minho	minho		0	0
1654	1654	Mini e Mero	mini-e-mero		0	0
921	921	mirandês	mirandes		0	2
295	295	Miro Momám	miro-momam		0	0
532	532	Moçambique	mocambique		0	0
1993	1993	Modelo norueguês	modelo-noruegues		0	1
1360	1360	monarquia	monarquia		0	3
322	322	Moncho de Fidalgo	moncho-de-fidalgo		0	0
1776	1776	Moncho do Orzán	moncho-do-orzan		0	0
2059	2059	Mondoñedo10	mondonedo10		0	1
139	139	monografia	monografia		0	0
431	431	monte	monte		0	0
1068	1068	Montero Santalha	montero-santalha		0	0
1376	1376	Moradores	moradores		0	0
1876	1876	Mordida	mordida		0	2
1739	1739	Mortos por amor á Terra	mortos-por-amor-a-terra		0	0
1746	1746	Movimento Galego de Saúde Mental	movimento-galego-de-saude-mental		0	0
362	362	movimentos sociais	movimentos-sociais		0	0
472	472	Mozart	mozart		0	0
1946	1946	Mudança política e sistemas culturais em transiçom	mudanca-politica-e-sistemas-culturais-em-transicom		0	1
1822	1822	mulheres repentistas	mulheres-repentistas		0	1
1744	1744	Mundo do INHO	mundo-do-inho		0	0
459	459	Murguia	murguia		0	0
541	541	museu	museu		0	0
1281	1281	Museu da Língua Portuguesa	museu-da-lingua-portuguesa		0	0
413	413	Museu do Povo Galego	museu-do-povo-galego		0	0
1860	1860	Museu Etnográfico da Límia	museu-etnografico-da-limia		0	1
73	73	música	musica		0	18
1453	1453	Musicantes	musicantes		0	0
340	340	Nações Unidas	nacoes-unidas		0	0
1155	1155	Najla Shami	najla-shami		0	0
1315	1315	Nanda Garbero	nanda-garbero		0	0
402	402	Narf	narf		0	0
888	888	Natália Cea	natalia-cea		0	0
1595	1595	Natália Mejuto	natalia-mejuto		0	0
341	341	natureza	natureza		0	0
884	884	Neal Baxter	neal-baxter		0	0
1983	1983	necrológica	necrologica		0	1
1458	1458	NEFUP	nefup		0	0
957	957	Neira Vilas	neira-vilas		0	0
724	724	Nélio Carvalho	nelio-carvalho		0	0
1584	1584	Nelson Barbosa	nelson-barbosa		0	0
2040	2040	Nelson Mandela	nelson-mandela		0	1
1109	1109	neo-falante	neo-falante		0	0
243	243	neofalante	neofalante		0	0
1965	1965	neofalantes	neofalantes		0	1
674	674	Néstor Pardo	nestor-pardo		0	0
889	889	New Deal	new-deal		0	0
144	144	Ney	ney		0	0
497	497	Ney Matogrosso	ney-matogrosso		0	0
252	252	Neymar	neymar		0	0
633	633	NGZ	ngz		0	0
829	829	NGZ 142	ngz-142		0	0
992	992	NGZ 147	ngz-147		0	0
1016	1016	NGZ 148	ngz-148		0	0
1084	1084	NGZ 149	ngz-149		0	0
1867	1867	Nicolás Xamardo	nicolas-xamardo		0	1
1585	1585	Nir Paris	nir-paris		0	0
1543	1543	Noemi Vázquez Nogueiras	noemi-vazquez-nogueiras		0	0
802	802	Noia	noia		0	0
664	664	NOMIG	nomig		0	0
1384	1384	norma	norma		0	0
1069	1069	Norma AGAL	norma-agal		0	0
1061	1061	normalizaçom	normalizacom		0	0
1937	1937	Norman McLaren	norman-mclaren		0	1
1906	1906	Normativa de Confluência	normativa-de-confluencia		0	1
1107	1107	Nortear	nortear		0	0
1905	1905	Nós TV	nos-tv		0	1
1370	1370	noticias	noticias		0	0
2055	2055	Nou d'Octubre	nou-doctubre		0	1
533	533	Novas da Galiza	novas-da-galiza		0	20
1110	1110	novidade editorial	novidade-editorial		0	0
1783	1783	Novidades de Através	novidades-de-atraves		0	2
1918	1918	Novo Povos Indígenas no Brasil	novo-povos-indigenas-no-brasil		0	1
1464	1464	Novos Poetas Lusófonos	novos-poetas-lusofonos		0	0
2035	2035	NSPK	nspk		0	2
1053	1053	Nudem Durak	nudem-durak		0	0
1889	1889	Nusaybin	nusaybin		0	1
1674	1674	nynorsk	nynorsk		0	0
106	106	O Bosque Animado	o-bosque-animado		0	0
1755	1755	O caso de Pedro e Inês	o-caso-de-pedro-e-ines		0	2
1042	1042	O Crânio de Castelao	o-cranio-de-castelao		0	0
349	349	O Eterno Retorno de Europa	o-eterno-retorno-de-europa		0	0
82	82	O Facho	o-facho		0	12
738	738	O Figurante	o-figurante		0	0
1719	1719	O Fim do Apartheid	o-fim-do-apartheid		0	0
1978	1978	O futuro é para sempre	o-futuro-e-para-sempre		0	1
232	232	O Futuro Possível	o-futuro-possivel		0	26
1116	1116	O galego (im)possível	o-galego-impossivel		0	0
146	146	O galego é uma oportunidade	o-galego-e-uma-oportunidade		0	0
955	955	O Mandarim	o-mandarim		0	0
1981	1981	O meu amante de domingo	o-meu-amante-de-domingo		0	1
1760	1760	O Modelo Lexical Galego	o-modelo-lexical-galego		0	0
253	253	O Mundial Fala Galego	o-mundial-fala-galego		0	0
1186	1186	O mundo nasce em Chantada	o-mundo-nasce-em-chantada		0	0
965	965	O Nome da Língua	o-nome-da-lingua		0	0
879	879	O Pasquim	o-pasquim		0	0
788	788	O pequeno é grande	o-pequeno-e-grande		0	0
1388	1388	o português perto	o-portugues-perto		0	2
1065	1065	O Português Simples	o-portugues-simples		0	3
975	975	O que é o Zen?	o-que-e-o-zen		0	0
432	432	O Tesouro do Monte	o-tesouro-do-monte		0	0
2001	2001	O teu corpo a oriente e ocidente	o-teu-corpo-a-oriente-e-ocidente		0	1
880	880	O'Sanma	osanma		0	0
963	963	obradoiro	obradoiro		0	0
1663	1663	Obradoiro da história de Ordes	obradoiro-da-historia-de-ordes		0	0
1216	1216	Observatório LPA	observatorio-lpa		0	0
2136	2136	Ocidente	ocidente		0	1
1106	1106	Ode à Madison Ivy	ode-a-madison-ivy		0	0
1988	1988	Olalla Rodil	olalla-rodil		0	1
1830	1830	olanda Aldrei	olanda-aldrei		0	1
1538	1538	oletivo Editor do Diário Liberdade	oletivo-editor-do-diario-liberdade		0	0
1187	1187	Olhares sobre Portugal	olhares-sobre-portugal		0	0
1349	1349	Olimpíadas	olimpiadas		0	0
1499	1499	Oliveira Guerra	oliveira-guerra		0	0
1071	1071	Olívia Pena	olivia-pena		0	0
2134	2134	Olympe de Gouges	olympe-de-gouges		0	1
130	130	on-line	on-line		0	0
1353	1353	Onde o Mundo se Chama Diáspora	onde-o-mundo-se-chama-diaspora		0	3
678	678	Ondjaki	ondjaki		0	3
1863	1863	Onomástica	onomastica		0	1
342	342	ONU	onu		0	3
1770	1770	opiniom	opiniom		0	0
1066	1066	OPS	ops		0	6
1629	1629	ora galega	ora-galega		0	0
635	635	Ordes	ordes		0	0
282	282	orgulho	orgulho		0	0
1614	1614	orientalismo	orientalismo		0	0
1212	1212	Orpheu	orpheu		0	0
1833	1833	Ortega y Gasset	ortega-y-gasset		0	1
165	165	ortografia	ortografia		0	0
1836	1836	Ortografia galega moderna	ortografia-galega-moderna		0	5
166	166	ortografia portuguesa	ortografia-portuguesa		0	0
300	300	Os da Ria	os-da-ria		0	0
507	507	Os Falares dos Concelhos de Trasmiras e Qualedro	os-falares-dos-concelhos-de-trasmiras-e-qualedro		0	0
1561	1561	Os livros falam	os-livros-falam		0	6
546	546	Os Lusíadas	os-lusiadas		0	0
1267	1267	Os modos do mármore	os-modos-do-marmore		0	0
1954	1954	Os Novos	os-novos		0	2
1554	1554	Os Teimosos	os-teimosos		0	0
1424	1424	Óscar Antón Pérez García	oscar-anton-perez-garcia		0	0
1807	1807	Oscar Garcia	oscar-garcia		0	1
1181	1181	Ostrácia	ostracia		0	0
1933	1933	Otto Leopoldo Winck	otto-leopoldo-winck		0	1
268	268	OUFF	ouff		0	0
236	236	Ourense	ourense		0	0
1049	1049	Outeiro de Rei	outeiro-de-rei		0	0
996	996	Ozo Perozo	ozo-perozo		0	0
1820	1820	Pablo Fernández	pablo-fernandez		0	1
1970	1970	Pablo Lourenço Quatra	pablo-lourenco-quatra		0	1
2095	2095	Pablo M. Riveira Búa	pablo-m-riveira-bua		0	1
1098	1098	Pablo Neruda	pablo-neruda		0	0
1156	1156	Pablo Vidal	pablo-vidal		0	0
2045	2045	Pablo Villaverde Pérez	pablo-villaverde-perez		0	1
1246	1246	Paço da Cultura	paco-da-cultura		0	0
403	403	Paco Nogueiras	paco-nogueiras		0	0
83	83	Paco Rodríguez	paco-rodriguez		0	0
1386	1386	padrão	padrao		0	0
1669	1669	Padre Fontes	padre-fontes		0	0
825	825	País Basco	pais-basco		0	0
1032	1032	País Valencià	pais-valencia		0	0
1033	1033	País Valenciano	pais-valenciano		0	0
689	689	Países Catalães	paises-catalaes		0	0
1035	1035	Palavra Comum	palavra-comum		0	0
746	746	Palavras a Espartaco	palavras-a-espartaco		0	0
84	84	palestra	palestra		0	0
1870	1870	Palhaços em Rebeldia	palhacos-em-rebeldia		0	1
534	534	PALOP	palop		0	0
976	976	Pangeia	pangeia		0	0
614	614	Pardo Bazán	pardo-bazan		0	0
571	571	Parlamento	parlamento		0	0
866	866	Partido Comunista Chinês	partido-comunista-chines		0	0
918	918	patriarcado	patriarcado		0	0
799	799	Patricia López	patricia-lopez		0	0
1666	1666	Patrimônio Cultural e Diversidade Linguística	patrimonio-cultural-e-diversidade-linguistica		0	0
778	778	património imaterial	patrimonio-imaterial		0	0
597	597	Paula Carballeira	paula-carballeira		0	0
1950	1950	Paula Godinho	paula-godinho		0	4
100	100	paulista	paulista		0	0
1586	1586	Paulo Caboco	paulo-caboco		0	0
1327	1327	Paulo Esperança	paulo-esperanca		0	0
554	554	Paulo Gamalho	paulo-gamalho		0	11
800	800	Paulo Manuel Outeiro	paulo-manuel-outeiro		0	0
801	801	Paulo Outeiro	paulo-outeiro		0	0
404	404	Paulo Silva	paulo-silva		0	0
839	839	Paulo Soriano	paulo-soriano		0	0
28	28	Paz-Andrade	paz-andrade		0	0
1337	1337	peak oil	peak-oil		0	0
206	206	Pedreira	pedreira		0	0
1420	1420	Pedro Blanco	pedro-blanco		0	0
2074	2074	Pedro Campos	pedro-campos		0	1
468	468	Pedro Casteleiro	pedro-casteleiro		0	4
1241	1241	Pedro Eiras	pedro-eiras		0	0
1989	1989	Pedro Puy Fraga	pedro-puy-fraga		0	1
405	405	Pega no Livro	pega-no-livro		0	0
1620	1620	Peixe Babel	peixe-babel		0	0
267	267	Penabade	penabade		0	0
881	881	Pepe Carreiro	pepe-carreiro		0	0
1111	1111	Percursos sem roteiro	percursos-sem-roteiro		0	0
291	291	peregrinaçom	peregrinacom		0	0
292	292	peregrinagem	peregrinagem		0	0
273	273	Pérez Pallaré	perez-pallare		0	0
794	794	Pérez Parallé	perez-paralle		0	0
489	489	Pessoa	pessoa		0	0
882	882	Pestinho	pestinho		0	0
555	555	Petiscos de Antimatéria	petiscos-de-antimateria		0	10
523	523	PGL	pgl		0	3
518	518	PGL.gal	pgl-gal		0	0
925	925	PGNLG	pgnlg		0	0
1915	1915	Pier Paolo Pasolini	pier-paolo-pasolini		0	1
1306	1306	Pilar Abades	pilar-abades		0	0
2128	2128	Pilar Barrios	pilar-barrios		0	1
665	665	Pinheiro	pinheiro		0	0
1252	1252	Pintor Colmeiro	pintor-colmeiro		0	0
261	261	Piqué	pique		0	0
1217	1217	Plano Diretor da Língua	plano-diretor-da-lingua		0	0
1834	1834	Plataforma cidadã 'Proxecto Cárcere'	plataforma-cidada-proxecto-carcere		0	2
1242	1242	Plataforma para a Receçom das Televisões e Rádios Portuguesas na Galiza	plataforma-para-a-rececom-das-televisoes-e-radios-portuguesas-na-galiza		0	0
1192	1192	plurilinguismo	plurilinguismo		0	0
444	444	Podemos	podemos		0	0
274	274	poesia	poesia		0	0
2084	2084	poetas di[n]versos	poetas-dinversos		0	1
306	306	polbo	polbo		0	0
1700	1700	Política	politica		0	0
563	563	Política Lingüística	politica-linguistica		0	4
195	195	Politicamente Incorreta	politicamente-incorreta		0	0
1421	1421	Políticas Culturais	politicas-culturais		0	0
1689	1689	Políticas linguísticas	politicas-linguisticas		0	0
1194	1194	Polo Novo Consenso	polo-novo-consenso		0	0
1202	1202	Polónia	polonia		0	0
307	307	polvo	polvo		0	0
1385	1385	Pompeu Fabra	pompeu-fabra		0	0
228	228	Ponte d'Eume	ponte-deume		0	0
456	456	Ponte Vedra	ponte-vedra		0	0
779	779	Ponte... nas Ondas	ponte-nas-ondas		0	2
970	970	Pontedeume	pontedeume		0	0
237	237	Pontes da Lusofonia	pontes-da-lusofonia		0	0
524	524	PontoGal	pontogal		0	0
2096	2096	Porta ao exterior	porta-ao-exterior		0	1
1379	1379	Porta para o Exterior	porta-para-o-exterior		0	10
1363	1363	Porta Verde do Sétimo Andar	porta-verde-do-setimo-andar		0	0
2015	2015	Portal Galego da Língua	portal-galego-da-lingua		0	1
1536	1536	Porteiro Garea	porteiro-garea		0	0
493	493	Portelas	portelas		0	0
173	173	Porto	porto		0	0
114	114	Portugal	portugal		0	0
178	178	português	portugues		0	6
1405	1405	português do Brasil	portugues-do-brasil		0	0
152	152	português no ensino	portugues-no-ensino		0	17
227	227	Português Perto	portugues-perto		0	0
758	758	portunhol	portunhol		0	2
1701	1701	PP	pp		0	2
1100	1100	Praza	praza		0	0
1101	1101	Praza Pública	praza-publica		0	0
519	519	Prédios	predios		0	0
498	498	prêmio	premio		0	0
997	997	Prémio AELG	premio-aelg		0	0
1444	1444	prémio Boina de Ouro 2016	premio-boina-de-ouro-2016		0	0
345	345	Prémio Camões	premio-camoes		0	0
751	751	Prémio Carvalho Calero	premio-carvalho-calero		0	0
679	679	Prémio José Saramago	premio-jose-saramago		0	0
1275	1275	Prémio Manuel Beiras	premio-manuel-beiras		0	0
1310	1310	Prémio Manuel Murguia	premio-manuel-murguia		0	2
624	624	Prémio Meendinho	premio-meendinho		0	0
1099	1099	Prêmio Neruda	premio-neruda		0	0
780	780	Prémio Ondas	premio-ondas		0	0
330	330	prémios	premios		0	0
1963	1963	Premios 'Tattoos da Galiza' 2017	premios-tattoos-da-galiza-2017		0	1
1949	1949	Pŕemios O Facho 2017	premios-o-facho-2017		0	1
1299	1299	Presència	presencia		0	0
490	490	Prestige	prestige		0	0
1227	1227	Priberam	priberam		0	0
167	167	Pró-AGLP	pro-aglp		0	5
928	928	Projeto Diferença	projeto-diferenca		0	0
1253	1253	Projeto FIFA	projeto-fifa		0	0
1282	1282	Projeto Pontos	projeto-pontos		0	0
1518	1518	Projeto Praxis Editorial	projeto-praxis-editorial		0	0
1391	1391	Projeto Telefonemas	projeto-telefonemas		0	4
126	126	promoçom	promocom		0	0
2016	2016	Protocolo de Publicações	protocolo-de-publicacoes		0	1
931	931	Próxima estação: galego-português	proxima-estacao-galego-portugues		0	0
1990	1990	PSdeG-PSOE	psdeg-psoe		0	1
1702	1702	PSOE	psoe		0	0
140	140	publicações	publicacoes		0	0
163	163	Público	publico		0	0
308	308	pulpo	pulpo		0	0
525	525	PuntoGal	puntogal		0	0
926	926	PXNLG	pxnlg		0	0
941	941	Q de Vian Cadernos	q-de-vian-cadernos		0	0
283	283	Qiuco Cadaval	qiuco-cadaval		0	0
508	508	Qualedro	qualedro		0	0
2122	2122	Quarteto UFG	quarteto-ufg		0	1
913	913	Quem fala a minha língua 2	quem-fala-a-minha-lingua-2		0	0
885	885	Quem Fala a Minha Língua?	quem-fala-a-minha-lingua		0	0
862	862	Queremos Galego	queremos-galego		0	0
1494	1494	Querido H.P. Lovecraft	querido-h-p-lovecraft		0	0
1270	1270	Querido H.P.L	querido-h-p-l		0	0
406	406	Quês e porquês do reintegracionismo	ques-e-porques-do-reintegracionismo		0	0
501	501	Questione della Lingua	questione-della-lingua		0	0
1157	1157	Quim Farinha	quim-farinha		0	0
929	929	Quinta de Comadres	quinta-de-comadres		0	0
1884	1884	Quinta do Bill	quinta-do-bill		0	1
18	18	Quod Nihil Scitur	quod-nihil-scitur		0	0
356	356	racismo	racismo		0	0
469	469	rádio	radio		0	0
2069	2069	Radio Cuac	radio-cuac		0	1
759	759	Rádio Galega Música	radio-galega-musica		0	0
1567	1567	Raduan Nassar	raduan-nassar		0	0
309	309	RAG	rag		0	7
115	115	raia	raia		0	0
919	919	Raiana Cabral	raiana-cabral		0	0
572	572	Raimundo Serantes	raimundo-serantes		0	0
1377	1377	Raimundo Viejo	raimundo-viejo		0	0
2108	2108	Ram Mohon Ray	ram-mohon-ray		0	1
942	942	Ramiro Vidal	ramiro-vidal		0	0
181	181	Ramiro Vidal Alvarinho	ramiro-vidal-alvarinho		0	9
1660	1660	Ramiro Vidl Alvarinho	ramiro-vidl-alvarinho		0	0
407	407	Ramom Flores	ramom-flores		0	0
747	747	Ramom Pinheiro	ramom-pinheiro		0	0
433	433	Ramom Reimunde	ramom-reimunde		0	0
434	434	Ramom Reimunde Norenha	ramom-reimunde-norenha		0	0
1466	1466	Ramom Varela Punhal	ramom-varela-punhal		0	8
1539	1539	Ramón Caride	ramon-caride		0	0
783	783	Ramón Neto	ramon-neto		0	0
811	811	Ramón Noceda	ramon-noceda		0	0
528	528	Ramón Piñeiro	ramon-pineiro		0	0
1821	1821	Ramón Varela Puñal	ramon-varela-punal		0	6
736	736	Ramón Villares	ramon-villares		0	0
2064	2064	Raoul Peck	raoul-peck		0	1
2102	2102	rap galego	rap-galego		0	1
1911	1911	Raquel Miragaia	raquel-miragaia		0	1
529	529	Real Academia Galega	real-academia-galega		0	0
310	310	Real Academia Galego	real-academia-galego		0	0
1826	1826	Rebeca Baceiredo	rebeca-baceiredo		0	1
323	323	recensom	recensom		0	0
1713	1713	Rede de Bibliotecas Escolares Portugal	rede-de-bibliotecas-escolares-portugal		0	0
1966	1966	Rede do património cultural	rede-do-patrimonio-cultural		0	1
2056	2056	Rede Scórpio	rede-scorpio		0	4
1132	1132	redes sociais	redes-sociais		0	0
1462	1462	Refugiados	refugiados		0	0
1942	1942	regueifa	regueifa		0	1
1823	1823	Regueifesta	regueifesta		0	1
947	947	Reino Suevo	reino-suevo		0	0
435	435	reintegracionismo	reintegracionismo		0	20
284	284	reintegrata	reintegrata		0	0
2130	2130	Remédios para o galego	remedios-para-o-galego		0	1
1566	1566	Renato Epifánio	renato-epifanio		0	0
324	324	Renovação	renovacao		0	0
1824	1824	repentismo	repentismo		0	1
1811	1811	Repil	repil		0	1
160	160	República	republica		0	0
358	358	República Galega	republica-galega		0	0
1470	1470	Resenha	resenha		0	7
1805	1805	resenhas	resenhas		0	1
1519	1519	Resistência ao Golpe de 2016	resistencia-ao-golpe-de-2016		0	0
1038	1038	Revirada	revirada		0	0
1039	1039	Revirada Feminista	revirada-feminista		0	0
681	681	revista Agália	revista-agalia		0	0
656	656	Revista Elipse	revista-elipse		0	0
2037	2037	Revista Literária da Lusofonia	revista-literaria-da-lusofonia		0	1
1912	1912	Rexina Vega	rexina-vega		0	1
1555	1555	Rhicardo Manuel Ribeiro	rhicardo-manuel-ribeiro		0	0
803	803	Ria Lemaire	ria-lemaire		0	0
221	221	Ribeira	ribeira		0	0
502	502	Ricardo Cabanelas	ricardo-cabanelas		0	0
1892	1892	Ricardo Carvalho Calero	ricardo-carvalho-calero		0	2
820	820	Ricardo Cascalhar	ricardo-cascalhar		0	0
311	311	Ricardo Gil	ricardo-gil		0	0
2009	2009	Rigoberta Menchú	rigoberta-menchu		0	1
1171	1171	Rio de Janeiro	rio-de-janeiro		0	0
1350	1350	Rio do Janeiro	rio-do-janeiro		0	0
1893	1893	Roald Dahl	roald-dahl		0	1
701	701	Robert Bellsolà	robert-bellsola		0	0
1649	1649	Robert Capa	robert-capa		0	0
886	886	Robert Neal Baxter	robert-neal-baxter		0	0
1188	1188	Robert Owen	robert-owen		0	0
479	479	Roberto Samartim	roberto-samartim		0	5
1947	1947	Roberto Samartim López-Iglesias	roberto-samartim-lopez-iglesias		0	1
2123	2123	Robervaldo Linhares Rosa	robervaldo-linhares-rosa		0	1
1764	1764	Rodício de Língua	rodicio-de-lingua		0	0
1406	1406	Rodizio da Língua	rodizio-da-lingua		0	0
186	186	Rodízio de Língua	rodizio-de-lingua		0	20
1500	1500	Rodrigues Lapa	rodrigues-lapa		0	0
442	442	rogas	rogas		0	0
675	675	Roi Alonso	roi-alonso		0	0
849	849	Roi Cervinho	roi-cervinho		0	0
1710	1710	Roi Fernández	roi-fernandez		0	0
1802	1802	Rolf Kemmler	rolf-kemmler		0	3
923	923	Román Rodríguez	roman-rodriguez		0	0
833	833	Roménia	romenia		0	0
1213	1213	Rosa Maria Martelo	rosa-maria-martelo		0	0
1556	1556	Rosa Negro	rosa-negro		0	0
85	85	Rosalia	rosalia		0	0
86	86	Rosalia de Castro	rosalia-de-castro		0	6
1366	1366	Rosalia é Mundial	rosalia-e-mundial		0	0
222	222	Rosário Mascato	rosario-mascato		0	0
1864	1864	Roteiro sem percurso	roteiro-sem-percurso		0	1
1361	1361	Rousseau	rousseau		0	0
927	927	RTP	rtp		0	0
408	408	Rui David	rui-david		0	0
1530	1530	Rui Miguel Abreu	rui-miguel-abreu		0	0
1925	1925	Rui Simões	rui-simoes		0	1
1158	1158	Rui Veloso	rui-veloso		0	0
1717	1717	Russo	russo		0	0
1926	1926	Ruth Rodríguez	ruth-rodriguez		0	1
690	690	Sabela Fernández	sabela-fernandez		0	10
991	991	Sabela Iglesias	sabela-iglesias		0	0
1276	1276	Sacauntos	sacauntos		0	0
892	892	Saleta Goi	saleta-goi		0	0
2027	2027	Salvador	salvador		0	1
2023	2023	Salvador Allende	salvador-allende		0	1
598	598	Salvaterra de Minho	salvaterra-de-minho		0	0
1873	1873	Sam Martinho	sam-martinho		0	1
948	948	Sam Patrício	sam-patricio		0	0
949	949	Samaim	samaim		0	0
1838	1838	Samuel F. Pimenta	samuel-f-pimenta		0	2
760	760	Samuel Juárez	samuel-juarez		0	0
797	797	Samuel Pimenta	samuel-pimenta		0	0
2118	2118	Santa Cruz Aberta ao Mar	santa-cruz-aberta-ao-mar		0	1
51	51	Santa Maria	santa-maria		0	0
225	225	Santiago	santiago		0	0
693	693	Santiago de Compostela	santiago-de-compostela		0	0
2140	2140	Santiago Quiroga	santiago-quiroga		0	1
1874	1874	São Martinho	sao-martinho		0	1
101	101	São Paulo	sao-paulo		0	0
1786	1786	Sara Henriques	sara-henriques		0	1
846	846	Sara Mejuto	sara-mejuto		0	0
1573	1573	Sara Vongula	sara-vongula		0	0
1935	1935	Saul Domínguez	saul-dominguez		0	1
599	599	SCD Condado	scd-condado		0	0
39	39	Scórpio	scorpio		0	2
1661	1661	Se os carvalhos falassem	se-os-carvalhos-falassem		0	3
1622	1622	secções bilingues	seccoes-bilingues		0	0
285	285	Séchu Sende	sechu-sende		0	9
1414	1414	Seções bilíngues	secoes-bilingues		0	0
1431	1431	Seferd Sefarad	seferd-sefarad		0	0
161	161	Segunda República espanhola	segunda-republica-espanhola		0	0
625	625	Seia	seia		0	0
1220	1220	seique	seique		0	0
1195	1195	Sem Consenso	sem-consenso		0	0
985	985	Semana da Europa no Brasil	semana-da-europa-no-brasil		0	0
1670	1670	Semana Internacional da Paz I	semana-internacional-da-paz-i		0	0
133	133	Semente	semente		0	21
552	552	Semente Compostela	semente-compostela		0	3
1373	1373	Semente Lugo	semente-lugo		0	10
553	553	Semente Trasancos	semente-trasancos		0	0
134	134	Semente Vigo	semente-vigo		0	22
1994	1994	Sementes	sementes		0	1
414	414	seminário	seminario		0	0
457	457	Seminário de Estudos Galegos	seminario-de-estudos-galegos		0	0
1726	1726	Sempre em Galicja	sempre-em-galicja		0	0
1159	1159	Serginho Sales	serginho-sales		0	0
74	74	Sérgio de la Ossa	sergio-de-la-ossa		0	0
1160	1160	Sérgio Tannus	sergio-tannus		0	0
409	409	Servando Barreiro	servando-barreiro		0	0
600	600	Sés	ses		0	2
1880	1880	Shakespeare	shakespeare		0	1
262	262	Shakira	shakira		0	0
2052	2052	Sheila Dorrego	sheila-dorrego		0	1
2038	2038	Shirley M. Cavalcante	shirley-m-cavalcante		0	1
2058	2058	Sigmund Freud	sigmund-freud		0	1
1254	1254	Silheda	silheda		0	0
1307	1307	Silvia Mella	silvia-mella		0	0
1903	1903	SIMELEP	simelep		0	1
1114	1114	simpósio	simposio		0	0
1044	1044	Simpósio Mundial de Estudos de Língua Portuguesa	simposio-mundial-de-estudos-de-lingua-portuguesa		0	0
1090	1090	sindicatos	sindicatos		0	0
1209	1209	SIPLE	siple		0	0
1747	1747	Sisargas	sisargas		0	0
1706	1706	Sistema Cultural	sistema-cultural		0	0
1707	1707	sistema literário	sistema-literario		0	0
1671	1671	sistemas políticos	sistemas-politicos		0	0
615	615	Skinner	skinner		0	0
1091	1091	SLG	slg		0	0
1161	1161	Socorro Lira	socorro-lira		0	0
372	372	software livre	software-livre		0	0
1043	1043	solidariedade	solidariedade		0	0
387	387	solstício	solsticio		0	0
2008	2008	Sónia Araujo	sonia-araujo		0	1
480	480	Sónia Duarte	sonia-duarte		0	0
1492	1492	Sonsoles Martinez	sonsoles-martinez		0	0
141	141	Sophia de Mello Breyner Andresen	sophia-de-mello-breyner-andresen		0	0
716	716	SOQNF	soqnf		0	0
845	845	sorteio	sorteio		0	19
618	618	sotaque	sotaque		0	0
619	619	Sotaques do Brasil	sotaques-do-brasil		0	0
1081	1081	Suíça	suica		0	0
357	357	supremacismo	supremacismo		0	0
1005	1005	Susana Arins	susana-arins		0	0
1532	1532	Susana S. Arins	susana-s-arins		0	3
275	275	Susana Sánchez Arins	susana-sanchez-arins		0	10
1720	1720	Suso de Toro	suso-de-toro		0	0
286	286	Suso Sanmartin	suso-sanmartin		0	0
1486	1486	Suso Vaamonde	suso-vaamonde		0	0
1794	1794	Tabeirós Montes	tabeiros-montes		0	1
1732	1732	Taberna da República do Couto Mixto	taberna-da-republica-do-couto-mixto		0	0
363	363	Taça do Mundo	taca-do-mundo		0	0
550	550	Tagore	tagore		0	0
1929	1929	Tamara Varela	tamara-varela		0	1
1345	1345	Tantas Lisboas	tantas-lisboas		0	0
1655	1655	Tanto Nos Ten	tanto-nos-ten		0	0
601	601	Tanxarina	tanxarina		0	0
728	728	Táti Mancebo	tati-mancebo		0	0
1046	1046	Tattoos da Galiza	tattoos-da-galiza		0	3
1596	1596	Tattoos da Galiza 2016	tattoos-da-galiza-2016		0	0
1047	1047	tatuagens	tatuagens		0	0
331	331	teatro	teatro		0	17
1862	1862	Teatro do Pichel	teatro-do-pichel		0	1
855	855	teatro lusófono 2015	teatro-lusofono-2015		0	0
637	637	teatro português	teatro-portugues		0	0
2044	2044	técnico/a de formaçom a tempo parcial	tecnicoa-de-formacom-a-tempo-parcial		0	1
153	153	televisões e rádios portuguesas	televisoes-e-radios-portuguesas		0	0
1243	1243	televisões portuguesas	televisoes-portuguesas		0	0
